CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14501.0,63,3,312.11,3,3,2,8,Potential
14502.0,19,14,2590.32,4,5,5,14,Champions
14503.0,2,6,3543.26,5,4,5,14,Champions
14504.0,46,4,673.26,3,4,3,10,Loyal
14505.0,16,11,5992.58,4,5,5,14,Champions
14506.0,16,5,2012.17,4,4,4,12,Champions
14507.0,23,7,1398.18,4,5,4,13,Champions
14508.0,21,2,276.42,4,2,2,8,Potential
14511.0,10,6,1362.21,5,4,4,13,Champions
14512.0,187,2,275.28,1,2,2,5,Lost
14513.0,100,4,472.69,2,4,2,8,Potential
14514.0,60,3,1055.35,3,3,4,10,Loyal
14515.0,17,6,2102.09,4,4,5,13,Champions
14517.0,32,2,330.45,3,2,2,7,At Risk
14518.0,63,1,174.37,3,1,1,5,Lost
14520.0,1,2,270.6,5,2,2,9,Potential
14522.0,23,4,974.54,4,4,4,12,Champions
14523.0,107,1,241.09,2,1,1,4,Lost
14524.0,31,9,1867.68,3,5,4,12,Champions
14525.0,8,13,4443.03,5,5,5,15,Champions
14527.0,2,86,9306.26,5,5,5,15,Champions
14528.0,36,1,364.21999999999997,3,1,2,6,At Risk
14529.0,59,3,620.04,3,3,3,9,Potential
14530.0,25,6,2925.91,4,4,5,13,Champions
14532.0,235,4,932.85,1,4,3,8,Potential
14533.0,24,9,2086.82,4,5,4,13,Champions
14534.0,2,25,4818.75,5,5,5,15,Champions
14535.0,58,4,2887.29,3,4,5,12,Champions
14536.0,259,1,171.8,1,1,1,3,Lost
14537.0,57,1,355.56,3,1,2,6,At Risk
14538.0,64,2,388.25,3,2,2,7,At Risk
14539.0,15,2,537.48,4,2,3,9,Potential
14540.0,9,3,996.26,5,3,4,12,Champions
14541.0,58,8,1461.65,3,5,4,12,Champions
14542.0,185,1,103.25,1,1,1,3,Lost
14543.0,3,21,4344.49,5,5,5,15,Champions
14544.0,23,2,2024.45,4,2,4,10,Loyal
14546.0,3,9,2669.16,5,5,5,15,Champions
14547.0,3,9,4028.34,5,5,5,15,Champions
14548.0,150,2,652.8,2,2,3,7,At Risk
14549.0,310,1,289.24,1,1,2,4,Lost
14550.0,10,2,765.62,5,2,3,10,Loyal
14551.0,17,2,186.23,4,2,1,7,At Risk
14552.0,151,1,165.07,2,1,1,4,Lost
14553.0,18,5,859.27,4,4,3,11,Loyal
14554.0,9,4,2381.04,5,4,5,14,Champions
14555.0,56,2,324.14,3,2,2,7,At Risk
14557.0,63,2,1576.76,3,2,4,9,Potential
14560.0,6,24,2301.36,5,5,5,15,Champions
14561.0,75,3,1080.76,2,3,4,9,Potential
14562.0,3,22,5440.32,5,5,5,15,Champions
14565.0,95,6,3124.4700000000003,2,4,5,11,Loyal
14566.0,110,1,1432.0,2,1,4,7,At Risk
14567.0,34,3,1536.26,3,3,4,10,Loyal
14569.0,0,1,227.39,5,1,1,7,At Risk
14570.0,280,2,218.06,1,2,1,4,Lost
14572.0,2,10,2861.9900000000002,5,5,5,15,Champions
14573.0,179,13,1703.12,1,5,4,10,Loyal
14576.0,371,1,35.400000000000006,1,1,1,3,Lost
14577.0,12,4,859.71,4,4,3,11,Loyal
14578.0,2,1,168.63,5,1,1,7,At Risk
14581.0,16,1,138.6,4,1,1,6,At Risk
14582.0,40,1,114.11,3,1,1,5,Lost
14583.0,5,5,1052.55,5,4,4,13,Champions
14584.0,168,5,1055.26,2,4,4,10,Loyal
14585.0,49,1,157.05,3,1,1,5,Lost
14586.0,226,3,340.56,1,3,2,6,At Risk
14587.0,18,10,1604.04,4,5,4,13,Champions
14589.0,371,1,39.75,1,1,1,3,Lost
14591.0,14,4,1447.14,4,4,4,12,Champions
14592.0,34,3,570.46,3,3,3,9,Potential
14593.0,21,3,617.99,4,3,3,10,Loyal
14594.0,6,2,379.83,5,2,2,9,Potential
14595.0,19,6,1740.6,4,4,4,12,Champions
14597.0,10,2,883.15,5,2,3,10,Loyal
14598.0,43,1,221.97,3,1,1,5,Lost
14600.0,305,1,393.33000000000004,1,1,2,4,Lost
14601.0,10,1,213.96,5,1,1,7,At Risk
14603.0,274,1,660.0,1,1,3,5,Lost
14606.0,0,128,12599.45,5,5,5,15,Champions
14607.0,15,17,21797.9,4,5,5,14,Champions
14608.0,3,4,1785.15,5,4,4,13,Champions
14609.0,71,4,601.56,2,4,3,9,Potential
14616.0,242,3,406.08000000000004,1,3,2,6,At Risk
14618.0,8,4,568.29,5,4,3,12,Champions
14619.0,238,2,409.37,1,2,2,5,Lost
14620.0,203,3,432.28000000000003,1,3,2,6,At Risk
14621.0,0,6,1810.96,5,4,4,13,Champions
14622.0,184,1,320.58000000000004,1,1,2,4,Lost
14623.0,31,6,909.15,3,4,3,10,Loyal
14624.0,56,2,225.85,3,2,1,6,At Risk
14625.0,184,5,950.78,1,4,3,8,Potential
14626.0,8,7,2825.4700000000003,5,5,5,15,Champions
14627.0,311,1,21.85,1,1,1,3,Lost
14628.0,90,2,671.96,2,2,3,7,At Risk
14629.0,3,3,978.8100000000001,5,3,4,12,Champions
14631.0,50,3,1006.98,3,3,4,10,Loyal
14632.0,262,1,114.56,1,1,1,3,Lost
14633.0,265,1,344.90000000000003,1,1,2,4,Lost
14636.0,35,2,609.85,3,2,3,8,Potential
14638.0,50,1,443.6,3,1,2,6,At Risk
14639.0,51,8,3016.64,3,5,5,13,Champions
14640.0,15,8,2208.01,4,5,5,14,Champions
14641.0,21,1,110.46,4,1,1,6,At Risk
14642.0,58,1,96.12,3,1,1,5,Lost
14643.0,169,3,719.01,2,3,3,8,Potential
14644.0,8,4,881.0600000000001,5,4,3,12,Champions
14645.0,156,2,597.09,2,2,3,7,At Risk
14646.0,1,77,281609.9,5,5,5,15,Champions
14647.0,200,1,243.22,1,1,1,3,Lost
14649.0,4,4,1417.29,5,4,4,13,Champions
14651.0,66,2,654.6,3,2,3,8,Potential
14652.0,76,1,114.18,2,1,1,4,Lost
14653.0,0,7,1947.55,5,5,4,14,Champions
14655.0,3,5,1934.31,5,4,4,13,Champions
14656.0,168,2,291.05,2,2,2,6,At Risk
14657.0,17,5,858.17,4,4,3,11,Loyal
14658.0,4,2,247.15,5,2,1,8,Potential
14659.0,8,12,2603.33,5,5,5,15,Champions
14660.0,86,2,285.74,2,2,2,6,At Risk
14661.0,26,1,107.95,4,1,1,6,At Risk
14662.0,28,4,771.17,4,4,3,11,Loyal
14664.0,19,2,637.89,4,2,3,9,Potential
14665.0,60,7,2413.02,3,5,5,13,Champions
14666.0,23,1,195.25,4,1,1,6,At Risk
14667.0,10,27,9251.2,5,5,5,15,Champions
14669.0,241,3,1269.99,1,3,4,8,Potential
14670.0,279,2,411.53,1,2,2,5,Lost
14672.0,234,2,765.55,1,2,3,6,At Risk
14673.0,2,5,1736.4,5,4,4,13,Champions
14675.0,15,1,604.75,4,1,3,8,Potential
14676.0,30,8,2553.2400000000002,4,5,5,14,Champions
14679.0,371,1,2.55,1,1,1,3,Lost
14680.0,24,23,30575.88,4,5,5,14,Champions
14681.0,70,3,498.95,2,3,3,8,Potential
14682.0,187,2,52.0,1,2,1,4,Lost
14684.0,25,5,1236.28,4,4,4,12,Champions
14687.0,106,1,628.38,2,1,3,6,At Risk
14688.0,7,27,6154.36,5,5,5,15,Champions
14689.0,208,1,112.8,1,1,1,3,Lost
14690.0,43,3,384.79,3,3,2,8,Potential
14691.0,30,5,2114.33,4,4,5,13,Champions
14692.0,136,5,601.05,2,4,3,9,Potential
14693.0,264,1,172.9,1,1,1,3,Lost
14696.0,3,9,2086.93,5,5,4,14,Champions
14697.0,217,2,188.60999999999999,1,2,1,4,Lost
14698.0,1,5,1250.76,5,4,4,13,Champions
14699.0,213,1,109.13000000000001,1,1,1,3,Lost
14700.0,31,3,2235.3,3,3,5,11,Loyal
14701.0,10,12,2612.52,5,5,5,15,Champions
14702.0,0,18,3333.64,5,5,5,15,Champions
14703.0,14,1,318.17,4,1,2,7,At Risk
14704.0,10,9,1546.91,5,5,4,14,Champions
14705.0,198,1,179.0,1,1,1,3,Lost
14708.0,2,4,1156.07,5,4,4,13,Champions
14709.0,14,14,4930.9400000000005,4,5,5,14,Champions
14710.0,13,4,606.13,4,4,3,11,Loyal
14711.0,9,12,2899.4,5,5,5,15,Champions
14712.0,28,3,917.07,4,3,3,10,Loyal
14713.0,8,12,2668.46,5,5,5,15,Champions
14714.0,23,1,160.19,4,1,1,6,At Risk
14715.0,24,4,867.38,4,4,3,11,Loyal
14716.0,42,2,329.68,3,2,2,7,At Risk
14719.0,1,6,1612.08,5,4,4,13,Champions
14720.0,5,3,663.81,5,3,3,11,Loyal
14722.0,146,1,187.92000000000002,2,1,1,4,Lost
14723.0,9,6,1158.3,5,4,4,13,Champions
14725.0,24,1,718.08,4,1,3,8,Potential
14727.0,273,1,268.58,1,1,2,4,Lost
14729.0,373,1,313.49,1,1,2,4,Lost
14730.0,0,8,2005.06,5,5,4,14,Champions
14731.0,46,3,380.02,3,3,2,8,Potential
14732.0,7,10,2718.64,5,5,5,15,Champions
14733.0,8,15,9720.28,5,5,5,15,Champions
14735.0,3,34,6323.69,5,5,5,15,Champions
14737.0,3,3,1164.55,5,3,4,12,Champions
14738.0,38,9,1338.96,3,5,4,12,Champions
14739.0,1,8,3905.46,5,5,5,15,Champions
14740.0,190,4,1473.21,1,4,4,9,Potential
14741.0,11,6,1400.34,4,4,4,12,Champions
14744.0,15,9,1111.43,4,5,4,13,Champions
14745.0,112,6,1273.36,2,4,4,10,Loyal
14747.0,247,2,362.1,1,2,2,5,Lost
14748.0,28,6,1519.71,4,4,4,12,Champions
14752.0,43,1,389.64,3,1,2,6,At Risk
14753.0,86,1,563.15,2,1,3,6,At Risk
14754.0,44,2,638.05,3,2,3,8,Potential
14755.0,9,12,5055.18,5,5,5,15,Champions
14756.0,14,1,738.96,4,1,3,8,Potential
14757.0,74,1,420.5,2,1,2,5,Lost
14758.0,144,4,1484.06,2,4,4,10,Loyal
14759.0,4,3,1625.97,5,3,4,12,Champions
14760.0,293,2,124.60000000000001,1,2,1,4,Lost
14761.0,58,2,255.9,3,2,2,7,At Risk
14762.0,263,1,300.52,1,1,2,4,Lost
14764.0,43,2,306.05,3,2,2,7,At Risk
14765.0,28,3,254.11,4,3,2,9,Potential
14766.0,7,8,2523.67,5,5,5,15,Champions
14768.0,16,3,245.70000000000002,4,3,1,8,Potential
14769.0,2,10,10707.9,5,5,5,15,Champions
14770.0,231,2,876.42,1,2,3,6,At Risk
14772.0,111,1,139.26,2,1,1,4,Lost
14775.0,57,3,1011.9,3,3,4,10,Loyal
14776.0,50,13,2881.02,3,5,5,13,Champions
14777.0,3,2,17.45,5,2,1,8,Potential
14778.0,126,2,730.86,2,2,3,7,At Risk
14779.0,280,3,386.15,1,3,2,6,At Risk
14780.0,54,2,447.68,3,2,2,7,At Risk
14782.0,319,1,200.10000000000002,1,1,1,3,Lost
14784.0,25,2,289.99,4,2,2,8,Potential
14785.0,9,2,77.4,5,2,1,8,Potential
14788.0,6,2,679.4399999999999,5,2,3,10,Loyal
14789.0,28,1,197.64,4,1,1,6,At Risk
14790.0,16,4,745.06,4,4,3,11,Loyal
14792.0,63,2,12.4,3,2,1,6,At Risk
14793.0,3,2,243.84,5,2,1,8,Potential
14794.0,2,9,1367.71,5,5,4,14,Champions
14795.0,165,1,131.45000000000002,2,1,1,4,Lost
14796.0,0,27,8205.47,5,5,5,15,Champions
14798.0,52,3,173.74,3,3,1,7,At Risk
14799.0,50,1,157.7,3,1,1,5,Lost
14800.0,47,16,4443.14,3,5,5,13,Champions
14801.0,60,1,193.14,3,1,1,5,Lost
14803.0,161,3,845.55,2,3,3,8,Potential
14804.0,8,1,353.27,5,1,2,8,Potential
14805.0,14,4,554.65,4,4,3,11,Loyal
14806.0,74,1,193.39000000000001,2,1,1,4,Lost
14808.0,39,15,3306.97,3,5,5,13,Champions
14810.0,40,11,2087.88,3,5,4,12,Champions
14813.0,369,2,155.43,1,2,1,4,Lost
14815.0,36,2,778.5,3,2,3,8,Potential
14816.0,196,1,271.85,1,1,2,4,Lost
14817.0,199,2,1110.34,1,2,4,7,At Risk
14818.0,73,3,657.8,2,3,3,8,Potential
14819.0,63,2,272.07,3,2,2,7,At Risk
14820.0,20,4,507.29,4,4,3,11,Loyal
14821.0,366,1,48.800000000000004,1,1,1,3,Lost
14823.0,179,3,321.43,1,3,2,6,At Risk
14824.0,9,4,1127.71,5,4,4,13,Champions
14825.0,3,12,2226.91,5,5,5,15,Champions
14828.0,196,3,2139.76,1,3,5,9,Potential
14829.0,28,6,750.45,4,4,3,11,Loyal
14830.0,52,1,197.13,3,1,1,5,Lost
14834.0,17,8,1742.25,4,5,4,13,Champions
14836.0,9,3,102.44999999999999,5,3,1,9,Potential
14837.0,89,5,1657.8,2,4,4,10,Loyal
14840.0,267,1,62.85,1,1,1,3,Lost
14841.0,52,6,3295.76,3,4,5,12,Champions
14842.0,34,8,3192.58,3,5,5,13,Champions
14844.0,63,4,3189.81,3,4,5,12,Champions
14847.0,148,1,309.4,2,1,2,5,Lost
14849.0,21,28,7956.8,4,5,5,14,Champions
14850.0,311,2,373.35,1,2,2,5,Lost
14851.0,22,2,511.35,4,2,3,9,Potential
14852.0,57,6,2836.69,3,4,5,12,Champions
14853.0,8,3,488.55,5,3,2,10,Loyal
14854.0,77,8,2769.77,2,5,5,12,Champions
14855.0,118,2,645.65,2,2,3,7,At Risk
14856.0,35,3,1311.3799999999999,3,3,4,10,Loyal
14857.0,59,3,1180.59,3,3,4,10,Loyal
14859.0,12,5,1355.44,4,4,4,12,Champions
14860.0,8,2,172.02,5,2,1,8,Potential
14861.0,51,1,125.79,3,1,1,5,Lost
14862.0,25,2,841.1999999999999,4,2,3,9,Potential
14863.0,28,1,266.76,4,1,2,7,At Risk
14865.0,6,2,52.2,5,2,1,8,Potential
14866.0,10,13,14582.35,5,5,5,15,Champions
14867.0,185,4,719.23,1,4,3,8,Potential
14868.0,2,9,2967.54,5,5,5,15,Champions
14869.0,3,3,729.45,5,3,3,11,Loyal
14870.0,261,1,327.25,1,1,2,4,Lost
14871.0,2,4,522.38,5,4,3,12,Champions
14873.0,209,1,519.68,1,1,3,5,Lost
14875.0,8,5,1481.92,5,4,4,13,Champions
14878.0,12,9,1485.54,4,5,4,13,Champions
14880.0,76,3,706.19,2,3,3,8,Potential
14881.0,19,1,255.4,4,1,2,7,At Risk
14882.0,26,2,589.7,4,2,3,9,Potential
14883.0,18,7,766.54,4,5,3,12,Champions
14885.0,131,1,765.3199999999999,2,1,3,6,At Risk
14886.0,252,1,364.8,1,1,2,4,Lost
14887.0,78,1,1862.0,2,1,4,7,At Risk
14888.0,206,1,369.2,1,1,2,4,Lost
14889.0,335,1,135.9,1,1,1,3,Lost
14890.0,253,1,125.65,1,1,1,3,Lost
14891.0,147,2,554.38,2,2,3,7,At Risk
14893.0,9,2,1237.8500000000001,5,2,4,11,Loyal
14894.0,84,1,655.75,2,1,3,6,At Risk
14895.0,7,24,11257.16,5,5,5,15,Champions
14896.0,204,2,468.77000000000004,1,2,2,5,Lost
14897.0,7,4,1366.38,5,4,4,13,Champions
14898.0,22,8,1378.72,4,5,4,13,Champions
14901.0,10,10,1427.59,5,5,4,14,Champions
14902.0,20,2,351.21,4,2,2,8,Potential
14903.0,20,10,2876.78,4,5,5,14,Champions
14904.0,1,2,1025.44,5,2,4,11,Loyal
14905.0,153,3,632.4,2,3,3,8,Potential
14907.0,2,10,3523.35,5,5,5,15,Champions
14908.0,73,1,277.8,2,1,2,5,Lost
14910.0,2,7,478.84,5,5,2,12,Champions
14911.0,0,248,155704.2,5,5,5,15,Champions
14912.0,16,3,894.18,4,3,3,10,Loyal
14913.0,35,4,1227.43,3,4,4,11,Loyal
14915.0,85,3,356.13,2,3,2,7,At Risk
14916.0,70,5,1273.12,2,4,4,10,Loyal
14918.0,115,2,1610.15,2,2,4,8,Potential
14920.0,212,2,977.77,1,2,4,7,At Risk
14921.0,29,2,1316.07,4,2,4,10,Loyal
14923.0,50,1,749.1,3,1,3,7,At Risk
14924.0,245,1,310.05,1,1,2,4,Lost
14929.0,31,1,223.88,3,1,1,5,Lost
14930.0,108,3,2372.86,2,3,5,10,Loyal
14931.0,4,6,1550.68,5,4,4,13,Champions
14932.0,365,1,363.53,1,1,2,4,Lost
14934.0,72,3,1893.04,2,3,4,9,Potential
14935.0,296,1,1784.71,1,1,4,6,At Risk
14936.0,8,9,8156.62,5,5,5,15,Champions
14937.0,56,4,1626.13,3,4,4,11,Loyal
14944.0,29,14,5957.55,4,5,5,14,Champions
14946.0,13,1,100.9,4,1,1,6,At Risk
14947.0,71,2,290.82,2,2,2,6,At Risk
14948.0,22,7,1137.3700000000001,4,5,4,13,Champions
14950.0,8,2,381.15000000000003,5,2,2,9,Potential
14951.0,78,1,311.69,2,1,2,5,Lost
14952.0,45,15,8286.19,3,5,5,13,Champions
14953.0,24,1,289.82,4,1,2,7,At Risk
14954.0,11,1,336.17,4,1,2,7,At Risk
14957.0,252,1,58.49,1,1,1,3,Lost
14958.0,146,3,499.68,2,3,3,8,Potential
14959.0,58,5,705.87,3,4,3,10,Loyal
14960.0,7,2,221.27,5,2,1,8,Potential
14961.0,10,12,7082.78,5,5,5,15,Champions
14962.0,270,1,126.7,1,1,1,3,Lost
14963.0,9,5,1487.8,5,4,4,13,Champions
14964.0,246,1,206.21,1,1,1,3,Lost
14965.0,95,2,599.0,2,2,3,7,At Risk
14966.0,14,1,191.32,4,1,1,6,At Risk
14967.0,49,1,463.8,3,1,2,6,At Risk
14968.0,29,1,147.59,4,1,1,6,At Risk
14970.0,67,4,1592.06,3,4,4,11,Loyal
14971.0,34,3,1116.57,3,3,4,10,Loyal
14972.0,127,1,114.77,2,1,1,4,Lost
14973.0,106,3,1314.45,2,3,4,9,Potential
14974.0,36,1,114.39,3,1,1,5,Lost
14975.0,56,1,279.94,3,1,2,6,At Risk
14976.0,56,8,815.86,3,5,3,11,Loyal
14978.0,71,5,1931.42,2,4,4,10,Loyal
14981.0,245,1,102.12,1,1,1,3,Lost
14984.0,18,2,213.27,4,2,1,7,At Risk
14985.0,197,2,296.75,1,2,2,5,Lost
14987.0,15,2,326.4,4,2,2,8,Potential
14988.0,211,1,334.54,1,1,2,4,Lost
14995.0,38,2,233.23000000000002,3,2,1,6,At Risk
14997.0,45,4,551.42,3,4,3,10,Loyal
14998.0,169,2,429.87,2,2,2,6,At Risk
15000.0,47,1,490.52,3,1,2,6,At Risk
15002.0,115,4,1641.76,2,4,4,10,Loyal
15004.0,146,1,1246.32,2,1,4,7,At Risk
15005.0,15,35,6452.65,4,5,5,14,Champions
15006.0,50,1,502.09,3,1,3,7,At Risk
15007.0,158,1,156.91,2,1,1,4,Lost
15009.0,11,3,1261.78,4,3,4,11,Loyal
15010.0,35,1,308.94,3,1,2,6,At Risk
15012.0,53,2,423.04,3,2,2,7,At Risk
15014.0,42,2,260.17,3,2,2,7,At Risk
15016.0,172,1,170.04,2,1,1,4,Lost
15017.0,33,1,125.58,3,1,1,5,Lost
15018.0,38,4,536.16,3,4,3,10,Loyal
15019.0,266,1,266.0,1,1,2,4,Lost
15021.0,8,13,1957.3600000000001,5,5,4,14,Champions
15022.0,11,4,905.04,4,4,3,11,Loyal
15023.0,2,12,6842.36,5,5,5,15,Champions
15024.0,9,10,1661.33,5,5,4,14,Champions
15025.0,32,1,377.01,3,1,2,6,At Risk
15026.0,79,3,469.0,2,3,2,7,At Risk
15027.0,30,6,1080.35,4,4,4,12,Champions
15028.0,7,4,627.13,5,4,3,12,Champions
15030.0,71,2,518.28,2,2,3,7,At Risk
15031.0,3,4,668.14,5,4,3,12,Champions
15032.0,255,5,5454.1,1,4,5,10,Loyal
15033.0,4,11,2602.32,5,5,5,15,Champions
15034.0,15,11,4339.56,4,5,5,14,Champions
15035.0,89,1,252.73000000000002,2,1,2,5,Lost
15036.0,71,3,465.55,2,3,2,7,At Risk
15038.0,42,7,745.39,3,5,3,11,Loyal
15039.0,9,52,20042.44,5,5,5,15,Champions
15041.0,169,1,180.35,2,1,1,4,Lost
15042.0,198,1,135.93,1,1,1,3,Lost
15043.0,30,1,537.0,4,1,3,8,Potential
15044.0,18,22,7771.08,4,5,5,14,Champions
15045.0,151,3,837.66,2,3,3,8,Potential
15046.0,8,16,5363.53,5,5,5,15,Champions
15047.0,269,1,343.62,1,1,2,4,Lost
15048.0,64,5,387.53,3,4,2,9,Potential
15049.0,273,1,121.17000000000002,1,1,1,3,Lost
15050.0,24,5,1837.01,4,4,4,12,Champions
15051.0,22,3,1391.61,4,3,4,11,Loyal
15052.0,318,1,215.78,1,1,1,3,Lost
15053.0,4,3,697.79,5,3,3,11,Loyal
15054.0,11,2,302.1,4,2,2,8,Potential
15057.0,274,2,1489.5,1,2,4,7,At Risk
15058.0,24,11,2124.9900000000002,4,5,5,14,Champions
15059.0,40,11,1349.62,3,5,4,12,Champions
15060.0,7,4,303.09,5,4,2,11,Loyal
15061.0,3,55,54839.54,5,5,5,15,Champions
15062.0,70,4,987.86,2,4,4,10,Loyal
15063.0,212,1,370.79999999999995,1,1,2,4,Lost
15065.0,37,6,3180.28,3,4,5,12,Champions
15066.0,31,2,1026.59,3,2,4,9,Potential
15067.0,77,3,1744.76,2,3,4,9,Potential
15068.0,45,2,553.36,3,2,3,8,Potential
15069.0,178,1,1109.53,1,1,4,6,At Risk
15070.0,372,1,106.2,1,1,1,3,Lost
15071.0,93,2,982.07,2,2,4,8,Potential
15073.0,9,4,1474.39,5,4,4,13,Champions
15074.0,104,1,748.87,2,1,3,6,At Risk
15075.0,77,1,773.03,2,1,3,6,At Risk
15076.0,172,1,880.85,2,1,3,6,At Risk
15078.0,6,38,9862.87,5,5,5,15,Champions
15079.0,212,5,897.56,1,4,3,8,Potential
15081.0,21,6,522.25,4,4,3,11,Loyal
15083.0,256,1,88.2,1,1,1,3,Lost
15087.0,281,1,306.94,1,1,2,4,Lost
15088.0,20,3,1179.8700000000001,4,3,4,11,Loyal
15089.0,9,6,2420.84,5,4,5,14,Champions
15090.0,307,1,381.32,1,1,2,4,Lost
15091.0,53,2,484.46,3,2,2,7,At Risk
15092.0,214,2,457.81,1,2,2,5,Lost
15093.0,17,9,4783.9,4,5,5,14,Champions
15095.0,103,5,1376.5,2,4,4,10,Loyal
15096.0,42,1,219.39000000000001,3,1,1,5,Lost
15097.0,3,1,248.08,5,1,1,7,At Risk
15098.0,181,5,79183.5,1,4,5,10,Loyal
15099.0,83,1,410.48,2,1,2,5,Lost
15100.0,329,6,1116.8999999999999,1,4,4,9,Potential
15101.0,8,3,325.03,5,3,2,10,Loyal
15103.0,30,2,703.36,4,2,3,9,Potential
15104.0,166,3,1052.34,2,3,4,9,Potential
15105.0,17,7,2298.93,4,5,5,14,Champions
15106.0,17,7,1437.31,4,5,4,13,Champions
15107.0,310,8,399.84,1,5,2,8,Potential
15108.0,141,5,1308.75,2,4,4,10,Loyal
15109.0,240,2,506.15000000000003,1,2,3,6,At Risk
15110.0,23,7,1021.95,4,5,4,13,Champions
15111.0,28,3,1567.48,4,3,4,11,Loyal
15113.0,9,4,3779.25,5,4,5,14,Champions
15114.0,29,10,2760.56,4,5,5,14,Champions
15115.0,17,1,340.11,4,1,2,7,At Risk
15116.0,17,4,1352.75,4,4,4,12,Champions
15117.0,14,6,1553.43,4,4,4,12,Champions
15118.0,133,1,244.8,2,1,1,4,Lost
15119.0,245,1,266.4,1,1,2,4,Lost
15120.0,129,2,373.82,2,2,2,6,At Risk
15121.0,49,2,457.72,3,2,2,7,At Risk
15122.0,84,6,1655.43,2,4,4,10,Loyal
15123.0,6,2,2199.31,5,2,5,12,Champions
15124.0,22,2,184.19,4,2,1,7,At Risk
15125.0,24,23,11939.91,4,5,5,14,Champions
15127.0,65,1,406.53,3,1,2,6,At Risk
15128.0,59,8,1522.46,3,5,4,12,Champions
15129.0,49,11,3447.4,3,5,5,13,Champions
15130.0,169,1,330.11,2,1,2,5,Lost
15132.0,17,5,977.9300000000001,4,4,4,12,Champions
15133.0,127,3,982.42,2,3,4,9,Potential
15134.0,14,8,1387.99,4,5,4,13,Champions
15135.0,232,2,150.95,1,2,1,4,Lost
15136.0,2,5,1290.95,5,4,4,13,Champions
15139.0,239,2,178.96,1,2,1,4,Lost
15140.0,51,8,2358.5,3,5,5,13,Champions
15142.0,45,1,498.74,3,1,3,7,At Risk
15143.0,225,1,259.45,1,1,2,4,Lost
15144.0,7,18,6630.84,5,5,5,15,Champions
15145.0,3,4,1194.73,5,4,4,13,Champions
15146.0,164,3,1340.66,2,3,4,9,Potential
15147.0,218,2,638.35,1,2,3,6,At Risk
15148.0,10,1,301.29,5,1,2,8,Potential
15149.0,133,1,520.8000000000001,2,1,3,6,At Risk
15150.0,16,11,5324.97,4,5,5,14,Champions
15152.0,9,16,4807.14,5,5,5,15,Champions
15153.0,30,1,329.25,4,1,2,7,At Risk
15154.0,73,2,352.57,2,2,2,6,At Risk
15156.0,0,3,961.49,5,3,3,11,Loyal
15157.0,3,5,2002.6399999999999,5,4,4,13,Champions
15158.0,44,1,401.40000000000003,3,1,2,6,At Risk
15159.0,1,34,18708.34,5,5,5,15,Champions
15160.0,356,1,158.16,1,1,1,3,Lost
15163.0,17,2,304.47,4,2,2,8,Potential
15164.0,68,3,843.05,3,3,3,9,Potential
15165.0,372,1,487.75,1,1,2,4,Lost
15167.0,320,1,163.0,1,1,1,3,Lost
15168.0,25,1,106.56,4,1,1,6,At Risk
15171.0,324,2,1544.5,1,2,4,7,At Risk
15172.0,8,5,1624.05,5,4,4,13,Champions
15174.0,322,1,135.75,1,1,1,3,Lost
15175.0,71,1,224.14,2,1,1,4,Lost
15178.0,259,1,40.5,1,1,1,3,Lost
15179.0,17,7,2227.7,4,5,5,14,Champions
15180.0,366,1,87.5,1,1,1,3,Lost
15181.0,65,5,698.68,3,4,3,10,Loyal
15182.0,153,2,622.85,2,2,3,7,At Risk
15184.0,28,2,406.76,4,2,2,8,Potential
15185.0,69,1,310.62,3,1,2,6,At Risk
15186.0,13,2,411.41,4,2,2,8,Potential
15187.0,1,18,4884.28,5,5,5,15,Champions
15189.0,0,53,16648.64,5,5,5,15,Champions
15192.0,119,3,1044.32,2,3,4,9,Potential
15193.0,60,1,499.32,3,1,3,7,At Risk
15194.0,2,22,7711.89,5,5,5,15,Champions
15195.0,2,1,3861.0,5,1,5,11,Loyal
15197.0,8,5,1502.7800000000002,5,4,4,13,Champions
15198.0,91,2,193.64,2,2,1,5,Lost
15199.0,58,4,1268.7,3,4,4,11,Loyal
15201.0,78,11,1545.24,2,5,4,11,Loyal
15203.0,25,6,1827.8,4,4,4,12,Champions
15204.0,356,1,316.58,1,1,2,4,Lost
15205.0,84,3,657.65,2,3,3,8,Potential
15206.0,9,4,420.29999999999995,5,4,2,11,Loyal
15208.0,0,6,872.62,5,4,3,12,Champions
15210.0,224,1,331.18,1,1,2,4,Lost
15211.0,59,2,894.4100000000001,3,2,3,8,Potential
15212.0,238,2,114.64999999999999,1,2,1,4,Lost
15213.0,318,3,331.65,1,3,2,6,At Risk
15214.0,1,8,1661.44,5,5,4,14,Champions
15215.0,44,6,853.89,3,4,3,10,Loyal
15216.0,87,1,96.6,2,1,1,4,Lost
15218.0,10,11,5756.89,5,5,5,15,Champions
15219.0,175,1,305.75,2,1,2,5,Lost
15220.0,51,7,1799.0,3,5,4,12,Champions
15221.0,365,2,692.4,1,2,3,6,At Risk
15222.0,318,1,585.0,1,1,3,5,Lost
15223.0,225,3,1056.6,1,3,4,8,Potential
15224.0,357,3,333.68,1,3,2,6,At Risk
15225.0,233,1,409.40000000000003,1,1,2,4,Lost
15226.0,310,1,154.41,1,1,1,3,Lost
